SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
6963774	464	464
6965280	482	482
6966524	450	450
6967949	460	460
6969379	464	464
6970684	453	453
6971703	485	485
6973126	481	481
6974524	466	466
6975851	447	447
6977202	448	448
6978511	435	435
6979824	446	446
6981075	417	417
6982364	425	425
6983616	424	424
6984937	426	426
6986255	445	445
6987513	428	428
6988846	423	423
6990062	422	422
6991355	433	433
6992660	422	422
6994050	461	461
6995331	437	437
6996632	425	425
6997974	443	443
6999187	422	422
7000501	419	419
7001809	438	438
7003000	412	412
7004284	408	408
7005536	432	432
7006835	437	437
7008136	419	419
7009497	443	443
7010691	422	422
7012052	432	432
7013456	473	473
7014848	456	456
7016127	446	446
7017450	427	427
7018845	459	459
7020165	450	450
7021547	458	458
7022823	429	429
7024144	435	435
7025392	426	426
7026741	449	449
7028082	428	428
7029352	438	438
7030743	458	458
7032057	438	438
7033439	449	449
7034768	448	448
7036010	424	424
7037302	422	422
7038637	438	438
7039900	432	432
7041197	427	427
7042492	431	431
7043793	437	437
7045052	426	426
7046419	447	447
7047733	434	434
7049041	437	437
7050391	446	446
7051732	442	442
7052972	430	430
7054333	445	445
7055679	446	446
7056917	420	420
7058248	440	440
7059541	428	428
7060844	440	440
7062164	442	442
7063505	433	433
7064758	432	432
7066109	443	443
7067450	441	441
7068760	443	443
7069996	417	417
7071326	435	435
7072636	436	436
7073925	432	432
7075217	426	426
7076495	437	437
7077815	429	429
7079156	442	442
7080448	438	438
7081814	446	446
7083155	449	449
7084419	436	436
7085786	433	433
7087176	459	459
7088356	419	419
7089363	466	466
7090577	421	421
7091959	436	436
7093320	462	462
7094652	445	445
7095946	440	440
7097263	429	429
7098563	436	436
7099839	433	433
7101198	446	446
7102589	443	443
7103854	442	442
7105185	452	452
7106527	426	426
7107887	453	453
7109091	420	420
7110433	430	430
7111700	435	435
7112987	434	434
7114291	418	418
7115566	427	427
7116854	440	440
7118177	432	432
7119505	437	437
7120790	435	435
7122092	442	442
7123430	425	425
7124732	439	439
7125955	413	413
7127264	432	432
7128454	408	408
7129749	418	418
7131018	427	427
7132258	412	412
7133572	432	432
7134763	413	413
7136064	415	415
7137310	427	427
7138555	420	420
7139918	434	434
7141266	446	446
7142500	433	433
7143506	472	472
7144747	433	433
7146081	428	428
7147367	437	437
7148624	420	420
7149933	429	429
7151267	446	446
7152501	416	416
7153841	437	437
7155132	444	444
7156423	417	417
7157709	427	427
7158978	438	438
7160286	425	425
7161633	443	443
7162833	416	416
7164112	412	412
7165452	436	436
7166638	414	414
7167870	409	409
7169131	415	415
7170365	416	416
7171686	446	446
7172987	419	419
7174242	423	423
7175514	427	427
7176768	410	410
7178061	430	430
7179295	417	417
7180616	437	437
7181915	428	428
7183206	436	436
7184449	422	422
7185769	430	430
7187019	417	417
7188262	422	422
7189582	428	428
7190862	424	424
7192180	449	449
7193555	445	445
7194896	443	443
7196160	430	430
7197464	432	432
7198809	451	451
7200088	427	427
7201457	445	445
7202830	456	456
7204073	431	431
7205445	439	439
7206766	443	443
7208020	432	432
7209363	444	444
7210641	427	427
7212059	463	463
7213353	436	436
7214669	429	429
7215969	441	441
7217266	441	441
7218656	440	440
7220018	457	457
7221232	426	426
7222573	436	436
7223951	445	445
7225183	431	431
7226492	438	438
7227812	423	423
7229150	448	448
7230457	450	450
7231813	442	442
7233174	442	442
7234549	462	462
7235806	432	432
7237130	426	426
7238456	440	440
7239672	423	423
7240999	423	423
7242346	447	447
7243595	437	437
7244977	453	453
7246235	408	408
7247449	422	422
7248729	415	415
7250050	436	436
7251275	417	417
7252563	417	417
7253753	414	414
7255094	439	439
7256418	430	430
7257667	424	424
7258950	434	434
7260195	407	407
7261468	426	426
7262782	440	440
7264137	438	438
7265371	429	429
7266632	416	416
7267976	434	434
7269282	435	435
7270536	435	435
7271895	431	431
7273228	448	448
7274405	408	408
7275765	434	434
7277126	447	447
7278360	436	436
7279681	436	436
7281001	429	429
7282205	415	415
7283208	464	464
7284436	434	434
7285751	435	435
7287138	443	443
7288355	426	426
7289675	435	435
7291057	440	440
7292288	429	429
7293632	452	452
7294911	408	408
7296273	450	450
7297528	439	439
7298540	468	468
7299741	417	417
7301033	410	410
7302388	453	453
7303603	422	422
7304923	422	422
7306196	428	428
7307453	432	432
7308732	412	412
7310044	435	435
7311306	429	429
7312620	433	433
7313969	443	443
7315209	423	423
7316447	413	413
7317668	406	406
7318921	416	416
7320243	438	438
7321584	440	440
7322837	425	425
7324146	434	434
7325468	441	441
7326700	421	421
7328055	437	437
7329448	453	453
7330748	450	450
7331962	412	412
7333243	412	412
7334483	426	426
7335785	433	433
7337071	414	414
7338394	447	447
7339721	451	451
7341028	420	420
7342266	419	419
7343482	413	413
7344781	418	418
7346080	434	434
7347329	428	428
7348666	422	422
7349919	438	438
7351150	405	405
7352461	431	431
7353724	427	427
7355025	434	434
7356349	427	427
7357630	432	432
7358885	428	428
7360185	423	423
7361434	422	422
7362778	434	434
7364099	443	443
7365337	424	424
7366656	432	432
7367997	443	443
7369245	428	428
7370537	426	426
7371816	418	418
7373078	435	435
7374397	428	428
7375724	434	434
7376956	429	429
7378239	424	424
7379656	466	466
7380974	442	442
7382309	443	443
7383690	454	454
7385053	464	464
7386376	435	435
7387776	459	459
7389172	466	466
7390450	439	439
7391810	452	452
7393192	443	443
7394494	446	446
7395783	438	438
7397124	432	432
7398444	436	436
7399730	434	434
7401104	450	450
7402465	452	452
7403762	448	448
7405093	441	441
7406420	431	431
7407698	435	435
7408990	438	438
7410290	420	420
7411542	421	421
7412880	452	452
7414185	424	424
7415485	431	431
7416752	431	431
7418019	415	415
7419317	432	432
7420565	427	427
7421872	424	424
7423191	434	434
7424431	422	422
7425710	422	422
7427001	430	430
7428260	425	425
7429590	432	432
7430951	451	451
7432194	430	430
7433541	448	448
7434862	422	422
7436178	443	443
7437445	434	434
7438819	435	435
7440180	465	465
7441410	422	422
7442772	443	443
7444154	449	449
7445478	447	447
7446721	421	421
7448021	427	427
7449292	427	427
7450549	422	422
7451923	444	444
7453165	430	430
7454445	421	421
7455745	431	431
7457016	425	425
7458283	431	431
7459600	422	422
7460885	442	442
7462149	423	423
7463387	399	399
7464661	427	427
7465950	435	435
7467303	440	440
7468479	406	406
7469755	423	423
7471066	420	420
7472299	425	425
7473630	447	447
7474993	435	435
7476311	444	444
7477527	418	418
7478827	420	420
7480110	430	430
7481361	427	427
7482696	431	431
7483890	412	412
7485208	437	437
7486538	425	425
7487795	431	431
7489083	427	427
7490413	435	435
7491672	429	429
7493007	449	449
7494315	422	422
7495531	418	418
7496534	469	469
7497709	404	404
7499002	417	417
7500342	438	438
7501556	425	425
7502856	415	415
7504108	422	422
7505378	435	435
7506631	399	399
7507867	426	426
7509152	428	428
7510472	425	425
7511686	419	419
7512990	432	432
7514289	424	424
7515519	424	424
7516839	432	432
7518159	430	430
7519457	439	439
7520692	422	422
7521951	405	405
7523185	425	425
7524508	424	424
7525817	437	437
7527021	415	415
7528345	442	442
7529664	422	422
7530900	422	422
7532157	422	422
7533427	411	411
7534666	428	428
7535992	441	441
7537292	419	419
7538466	405	405
7539789	433	433
7541069	420	420
7542301	418	418
7543579	423	423
7544876	428	428
7546121	424	424
7547462	434	434
7548778	436	436
7550029	429	429
7551288	413	413
7552571	421	421
7553812	425	425
7555064	410	410
7556316	429	429
7557649	435	435
7558952	428	428
7560215	431	431
7561497	432	432
7562829	426	426
7564067	423	423
7565377	436	436
7566677	424	424
7567923	425	425
7569204	430	430
7570483	414	414
7571761	430	430
7573030	424	424
7574350	437	437
7575613	427	427
7576866	413	413
7578164	430	430
7579380	414	414
7580671	418	418
7581983	433	433
7583296	442	442
7584539	419	419
7585772	410	410
7587090	441	441
7588395	427	427
7589606	412	412
7590945	439	439
7592290	439	439
7593570	434	434
7594895	451	451
7596226	434	434
7597602	449	449
7598913	444	444
7600226	448	448
7601587	435	435
7602899	443	443
7604230	441	441
7605459	418	418
7606740	419	419
7607981	425	425
7609240	421	421
7610522	415	415
7611791	425	425
7613089	437	437
7614361	419	419
7615628	417	417
7616862	425	425
7618169	426	426
7619459	427	427
7620726	432	432
7621984	409	409
7623254	425	425
7624545	432	432
7625827	430	430
7627110	415	415
7628341	422	422
7629614	412	412
7630852	417	417
7632145	433	433
7633469	431	431
7634687	415	415
7635902	408	408
7637157	411	411
7638406	418	418
7639668	415	415
7640890	410	410
7642140	419	419
7643393	413	413
7644620	421	421
7645962	443	443
7647260	422	422
7648428	401	401
7649788	447	447
7651129	437	437
7652419	432	432
7653571	399	399
7654867	416	416
7656096	424	424
7657419	435	435
7658707	423	423
7659961	427	427
7661271	431	431
7662546	426	426
7663850	426	426
7665195	443	443
7666413	421	421
7667755	440	440
7669100	438	438
7670355	438	438
7671675	436	436
7672985	420	420
7674199	424	424
7675509	436	436
7676814	416	416
7678065	432	432
7679374	438	438
7680730	434	434
7681907	409	409
7683226	431	431
7684525	424	424
7685743	419	419
7687025	421	421
7688315	426	426
7689555	422	422
7690834	422	422
7692088	418	418
7693364	426	426
7694684	430	430
7695981	437	437
7697226	425	425
7698598	436	436
7699910	441	441
7701133	423	423
7702454	424	424
7703754	434	434
7704988	425	425
7706309	431	431
7707649	438	438
7708899	435	435
7710199	421	421
7711389	400	400
7712639	416	416
7713909	415	415
7715139	421	421
7716450	432	432
7717732	427	427
7719065	440	440
7720379	445	445
7721675	419	419
7722962	436	436
7724305	452	452
7725678	449	449
7727091	463	463
7728422	457	457
7729722	435	435
7730727	473	473
7731944	421	421
7733276	428	428
7734578	431	431
7735827	432	432
7737155	425	425
7738475	444	444
7739759	436	436
7741105	450	450
7742418	431	431
7743652	421	421
7744666	471	471
7745943	440	440
7747333	455	455
7748716	459	459
7750039	448	448
7751377	445	445
7752697	433	433
7754033	447	447
7755361	436	436
7756578	415	415
7757869	430	430
7759134	416	416
7760432	431	431
7761788	449	449
7763104	442	442
7764392	439	439
7765712	428	428
7766993	429	429
7768317	451	451
7769721	442	442
7770989	443	443
7772296	435	435
7773637	440	440
7774926	425	425
7776181	432	432
7777511	439	439
7778836	431	431
7780251	462	462
7781501	441	441
7782821	437	437
7784141	421	421
7785406	437	437
7786748	452	452
7788091	434	434
7789421	433	433
7790647	431	431
7791991	444	444
7793309	427	427
7794539	423	423
7795880	446	446
7797271	450	450
7798561	435	435
7799805	421	421
7801120	429	429
7802394	432	432
7803674	429	429
7804984	427	427
7806271	433	433
7807583	435	435
7808869	424	424
7810080	412	412
7811379	422	422
7812672	433	433
7813912	414	414
7815269	441	441
7816532	430	430
7817762	415	415
7819101	441	441
7820365	418	418
7821617	425	425
7822856	410	410
7824045	404	404
7825344	426	426
7826608	416	416
7827970	452	452
7829219	424	424
7830610	448	448
7831815	416	416
7833041	410	410
7834334	421	421
7835638	438	438
7836914	429	429
7838199	422	422
7839511	434	434
7840753	427	427
7842045	417	417
7843325	428	428
7844546	415	415
7845887	433	433
7847174	434	434
7848347	403	403
7849643	417	417
7850838	412	412
7852095	415	415
7853427	425	425
7854724	445	445
7855981	423	423
7857281	423	423
7858485	414	414
7859801	434	434
7861094	422	422
7862284	408	408
7863526	413	413
7864779	415	415
7866098	433	433
7867358	425	425
7868606	411	411
7869883	424	424
7871106	416	416
7872425	431	431
7873710	425	425
7874976	424	424
7876264	428	428
7877544	434	434
7878778	406	406
7880106	435	435
7881302	411	411
7882580	419	419
7883822	419	419
7885133	435	435
7886510	452	452
7887788	427	427
7889013	416	416
7890349	433	433
7891657	431	431
7892924	441	441
7894231	426	426
7895580	438	438
7896845	437	437
7898177	448	448
7899455	415	415
7900741	427	427
7901975	423	423
7903229	406	406
7904500	425	425
7905768	432	432
7907122	431	431
7908444	445	445
7909722	429	429
7910986	425	425
7912297	429	429
7913637	439	439
7914876	427	427
7916192	444	444
7917496	419	419
7918789	439	439
7920085	429	429
7921365	419	419
7922627	433	433
7923921	431	431
7925262	439	439
7926584	445	445
7927869	424	424
7929137	423	423
7930428	437	437
7931778	438	438
7933132	454	454
7934470	439	439
7935831	453	453
7937058	426	426
7938386	433	433
7939752	443	443
7940986	432	432
7942356	443	443
7943679	435	435
7944935	430	430
7946246	439	439
7947544	422	422
7948864	449	449
7950179	431	431
7951435	421	421
7952769	442	442
7954077	432	432
7955356	436	436
7956750	452	452
7958078	444	444
7959333	427	427
7960626	423	423
7961909	430	430
7963167	422	422
7964504	438	438
7965694	410	410
7967049	433	433
7968380	450	450
7969648	433	433
7970978	434	434
7972271	427	427
7973624	448	448
7974944	447	447
7976319	445	445
7977593	435	435
7978913	446	446
7980268	441	441
7981646	449	449
7982952	445	445
7984191	425	425
7985540	432	432
7986852	441	441
7988142	431	431
7989422	419	419
7990804	453	453
7992090	441	441
7993350	424	424
7994748	449	449
7996021	436	436
7997259	414	414
7998587	432	432
7999826	430	430
8001167	429	429
8002495	446	446
8003716	419	419
8005041	428	428
8006382	447	447
8007656	435	435
8009022	455	455
8010324	432	432
8011726	457	457
8013008	437	437
8014349	446	446
8015623	426	426
8016894	418	418
8018194	431	431
8019449	426	426
8020792	445	445
8022120	436	436
8023405	432	432
8024766	448	448
8026129	452	452
8027475	453	453
8028758	428	428
8030122	445	445
8031426	438	438
8032702	432	432
8034063	453	453
8035381	429	429
8036738	453	453
8038020	435	435
8039321	429	429
8040666	438	438
8041929	436	436
8043236	437	437
8044555	431	431
8045869	439	439
8047139	435	435
8048459	423	423
8049779	439	439
8050993	422	422
8052293	415	415
8053629	442	442
8054878	430	430
8056183	435	435
8057524	434	434
8058862	446	446
8060140	443	443
8061154	471	471
8062386	424	424
8063805	452	452
8065196	463	463
8066578	465	465
8067951	469	469
8069005	499	499
8070260	442	442
8071626	450	450
8072995	440	440
8074232	428	428
8075564	447	447
8076903	434	434
8078187	429	429
8079530	453	453
8080891	451	451
8082302	455	455
8083602	444	444
8084910	445	445
8086331	459	459
8087705	453	453
8089049	453	453
8090283	425	425
8091638	439	439
8092959	435	435
8094223	430	430
8095514	436	436
8096872	431	431
8098197	448	448
8099458	433	433
8100816	443	443
8102198	453	453
8103457	436	436
8104463	467	467
8105724	446	446
8107094	440	440
8108422	446	446
8109722	432	432
8111022	439	439
8112297	422	422
8113596	435	435
8114869	424	424
8116159	427	427
8117433	423	423
8118766	439	439
8120036	429	429
8121331	439	439
8122651	434	434
8123957	430	430
8125319	451	451
8126660	447	447
8127973	447	447
8129350	451	451
8130675	436	436
8131961	434	434
8133229	429	429
8134570	446	446
8135898	433	433
8137274	456	456
8138514	428	428
8139849	437	437
8141164	432	432
8142484	446	446
8143812	444	444
8145142	442	442
8146510	444	444
8147743	425	425
8149008	416	416
8150323	440	440
8151720	461	461
8153082	444	444
8154376	441	441
8155757	461	461
8157046	430	430
8158332	436	436
8159632	424	424
8161016	448	448
8162282	434	434
8163604	436	436
8164897	434	434
8166158	417	417
8167479	434	434
8168774	437	437
8170111	435	435
8171366	429	429
8172703	440	440
8174042	450	450
8175339	439	439
8176716	441	441
8177939	427	427
8179262	433	433
8180581	433	433
8181908	451	451
8183171	418	418
8184495	437	437
8185778	430	430
8187097	434	434
8188385	433	433
8189710	437	437
8190984	435	435
8192319	431	431
8193583	427	427
8194853	431	431
8196207	442	442
8197526	445	445
8198805	430	430
8200102	420	420
8201338	422	422
8202642	437	437
8203975	426	426
8205264	439	439
8206506	423	423
8207789	416	416
8209002	415	415
8210317	426	426
8211658	437	437
8212903	436	436
8214229	429	429
8215559	435	435
8216855	445	445
8218175	446	446
8219490	417	417
8220845	454	454
8222072	426	426
8223372	430	430
8224692	425	425
8225939	433	433
8227259	424	424
8228602	445	445
8229884	440	440
8231156	415	415
8232502	439	439
8233752	434	434
8235044	434	434
8236323	414	414
8237562	425	425
8238917	448	448
8240217	419	419
8241554	448	448
8242827	435	435
8244136	420	420
8245447	441	441
8246701	432	432
8247997	418	418
8249340	442	442
8250599	429	429
8251892	430	430
8253194	425	425
8254463	436	436
8255755	433	433
8257069	429	429
8258389	439	439
8259658	428	428
8261000	430	430
8262349	451	451
8263563	423	423
8264944	450	450
8266216	428	428
8267546	432	432
8268834	434	434
8270102	426	426
8271389	425	425
8272687	438	438
8274020	433	433
8275368	441	441
8276581	426	426
8277902	426	426
8279268	447	447
8280527	440	440
8281868	446	446
8283197	424	424
8284525	450	450
8285800	433	433
8287152	432	432
8288495	450	450
8289690	415	415
8291062	443	443
8292391	439	439
8293639	428	428
8294825	396	396
8296084	411	411
8297348	428	428
8298608	413	413
8299908	429	429
8301193	436	436
8302426	414	414
8303742	438	438
8305039	427	427
8306314	423	423
8307677	446	446
8308931	426	426
8310256	435	435
8311555	435	435
8312796	421	421
8314130	439	439
8315443	436	436
8316718	436	436
8318052	439	439
8319330	419	419
8320623	435	435
8321975	440	440
8323274	433	433
8324492	420	420
8325841	438	438
8327150	437	437
8328339	408	408
8329655	431	431
8330942	426	426
8332154	415	415
8333469	438	438
8334740	410	410
8335996	425	425
8337256	419	419
8338536	428	428
8339861	432	432
8341075	419	419
8342383	436	436
8343703	432	432
8345009	428	428
8346306	436	436
8347567	422	422
8348862	428	428
8350119	426	426
8351422	429	429
8352789	445	445
8354062	437	437
8355326	422	422
8356646	431	431
8357850	413	413
8359145	418	418
8360459	431	431
8361742	439	439
8363078	440	440
8364333	422	422
8365563	411	411
8366884	423	423
8368169	440	440
8369438	435	435
8370738	415	415
8371998	430	430
8373316	438	438
8374564	422	422
8375844	428	428
8377144	418	418
8378337	412	412
8379675	436	436
8381013	434	434
8382321	441	441
8383603	437	437
8384942	433	433
8386183	424	424
8387446	424	424
8388786	434	434
8390061	431	431
8391406	454	454
8392800	442	442
8394054	443	443
8395057	466	466
8396270	419	419
8397591	422	422
8398953	453	453
8400256	442	442
8401600	455	455
8402938	433	433
8404284	448	448
8405575	432	432
8406866	438	438
8408145	423	423
8409450	428	428
8410831	454	454
8412117	431	431
8413400	438	438
8414721	440	440
8416074	442	442
8417336	426	426
8418637	441	441
8419978	429	429
8421384	461	461
8422642	443	443
8423918	410	410
8425217	435	435
8426431	416	416
8427754	422	422
8429072	440	440
8430349	443	443
8431730	453	453
8433141	452	452
8434486	450	450
8435738	439	439
8436743	467	467
8437991	439	439
8438995	467	467
8440216	426	426
8441523	426	426
8442746	419	419
8444088	439	439
8445396	429	429
8446625	425	425
8447962	433	433
8449337	457	457
8450611	428	428
8451908	437	437
8453222	441	441
8454559	425	425
8455791	424	424
8457071	421	421
8458442	455	455
8459714	430	430
8461007	435	435
8462357	434	434
8463637	433	433
8464910	432	432
8466234	434	434
8467541	432	432
8468862	436	436
8470102	425	425
8471408	425	425
8472777	451	451
8474068	440	440
8475396	451	451
8476704	416	416
8477945	431	431
8479260	439	439
8480585	423	423
8481844	437	437
8483174	430	430
8484414	418	418
8485648	416	416
8486939	416	416
8488290	447	447
8489598	445	445
8490874	421	421
8492246	446	446
8493442	423	423
8494791	445	445
8496072	413	413
8497267	415	415
8498587	435	435
8499944	435	435
8501215	442	442
8502560	451	451
8503880	422	422
8505103	425	425
8506403	424	424
8507697	425	425
8508931	425	425
8509935	470	470
8511137	421	421
8512526	449	449
8513880	444	444
8515115	432	432
8516128	470	470
8517327	413	413
8518653	424	424
8519994	445	445
8521212	424	424
8522592	453	453
8523939	437	437
8525213	434	434
8526489	433	433
8527848	432	432
8529172	447	447
8530399	423	423
8531742	434	434
8533083	442	442
8534297	422	422
8535637	446	446
8536996	435	435
8538315	439	439
8539737	477	477
8541005	436	436
8542336	438	438
8543706	439	439
8544924	429	429
8546246	440	440
8547529	412	412
8548866	439	439
8550108	430	430
8551421	430	430
8552660	416	416
8553951	429	429
8555202	417	417
8556466	422	422
8557691	410	410
8559046	435	435
8560260	425	425
8561570	426	426
8562880	432	432
8564129	421	421
8565414	429	429
8566722	426	426
8568013	435	435
8569295	435	435
8570615	432	432
8571864	426	426
8573170	433	433
8574493	428	428
8575793	436	436
8577049	429	429
8578373	429	429
8579620	420	420
8580892	432	432
8582212	424	424
8583491	432	432
8584810	446	446
8586159	437	437
8587483	443	443
8588769	440	440
8590090	429	429
8591358	425	425
8592760	462	462
8594021	429	429
8595022	471	471
8596258	423	423
8597561	423	423
8598895	443	443
8600215	444	444
8601489	431	431
8602846	437	437
8604192	458	458
8605436	418	418
8606683	408	408
8607959	431	431
8609262	436	436
8610623	439	439
8611939	444	444
8613198	430	430
8614518	428	428
8615747	420	420
8617060	438	438
8618458	442	442
8619717	436	436
8621009	437	437
8622372	439	439
8623740	453	453
8624981	428	428
8625996	475	475
8627240	431	431
8628607	437	437
8629914	435	435
8631157	429	429
8632478	437	437
8633839	443	443
8635195	444	444
8636561	459	459
8637830	429	429
8639087	426	426
8640425	436	436
8641736	439	439
8643026	442	442
8644347	425	425
8645647	433	433
8646872	420	420
8648160	418	418
8649557	457	457
8650763	422	422
8652062	419	419
8653403	448	448
8654603	405	405
8655894	421	421
8657214	443	443
8658463	419	419
8659732	429	429
8660987	408	408
8662277	431	431
8663541	424	424
8664841	421	421
8666132	437	437
8667445	443	443
8668720	427	427
8669965	406	406
8671268	443	443
8672521	412	412
8673760	418	418
8675080	427	427
8676393	438	438
8677634	423	423
8678942	434	434
8680221	421	421
8681483	422	422
8682714	418	418
8684022	424	424
8685276	421	421
8686558	420	420
8687849	428	428
8689139	434	434
8690490	461	461
8691829	427	427
8693162	448	448
8694415	424	424
8695724	430	430
8696993	432	432
8698234	413	413
8699534	425	425
8700727	412	412
8702048	426	426
8703388	439	439
8704633	436	436
8705940	429	429
8707294	439	439
8708558	430	430
8709859	440	440
8711179	424	424
8712441	429	429
8713749	432	432
8715071	434	434
8716276	418	418
8717592	432	432
8718872	420	420
8720152	429	429
8721476	435	435
8722760	431	431
8724073	439	439
8725456	457	457
8726838	452	452
8728097	433	433
8729366	417	417
8730655	429	429
8731935	430	430
8733251	433	433
8734499	425	425
8735830	443	443
8737123	426	426
8738442	435	435
8739734	433	433
8741018	430	430
8742312	430	430
8743632	431	431
8744901	433	433
8746229	443	443
8747514	423	423
8748796	431	431
8750165	442	442
8751498	454	454
8752793	436	436
8754086	426	426
8755352	424	424
8756621	421	421
8757996	440	440
8759286	449	449
8760600	429	429
8761917	445	445
8763225	430	430
8764538	442	442
8765813	432	432
8767175	438	438
8768542	452	452
8769856	449	449
8771225	449	449
8772506	435	435
8773844	443	443
8775180	451	451
8776545	439	439
8777873	448	448
8779296	469	469
8780542	430	430
8781874	439	439
8783267	462	462
8784649	450	450
8785942	450	450
8787299	445	445
8788701	454	454
8790049	451	451
8791354	444	444
8792701	458	458
8794042	434	434
8795403	444	444
8796756	448	448
8798060	458	458
8799404	431	431
8800741	442	442
8802033	449	449
8803392	432	432
8804802	474	474
8806218	465	465
8807547	453	453
8808887	458	458
8810232	435	435
8811619	450	450
8812963	456	456
8814419	477	477
8815673	438	438
8817055	451	451
8818396	442	442
8819760	452	452
8821033	437	437
8822335	432	432
8823673	438	438
8825006	441	441
8826222	422	422
8827550	440	440
8828911	431	431
8830238	450	450
8831596	453	453
8832924	453	453
8834306	446	446
8835686	459	459
8836924	432	432
8838322	448	448
8839630	442	442
8840951	446	446
8842266	432	432
8843617	437	437
8844916	444	444
8846161	423	423
8847510	436	436
8848747	426	426
8850026	422	422
8851367	435	435
8852644	433	433
8853898	427	427
8855247	438	438
8856529	425	425
8857825	434	434
8859106	439	439
8860427	429	429
8861736	435	435
8863143	455	455
8864391	431	431
8865720	448	448
8867057	440	440
8868399	437	437
8869648	428	428
8870890	412	412
8872161	424	424
8873493	445	445
8874835	435	435
8876137	444	444
8877484	447	447
8878780	427	427
8880051	433	433
8881381	435	435
8882748	447	447
8884003	432	432
8885323	437	437
8886664	439	439
8887881	423	423
8889211	443	443
8890524	421	421
8891756	426	426
8892773	470	470
8893987	430	430
8895317	424	424
8896607	436	436
8897830	418	418
8899151	431	431
8900469	434	434
8901716	428	428
8903031	425	425
8904351	445	445
8905602	425	425
8906944	439	439
8908272	436	436
8909536	432	432
8910868	450	450
8912229	439	439
8913611	453	453
8914925	442	442
8916221	446	446
8917543	438	438
8918888	431	431
8920191	445	445
8921488	432	432
8922519	499	499
8923941	469	469
8925214	442	442
8926528	434	434
8927940	466	466
8929268	442	442
8930582	450	450
8931900	426	426
8933273	449	449
8934546	440	440
8935848	440	440
8937210	433	433
8938562	450	450
8939817	439	439
8941158	426	426
8942458	439	439
8943721	435	435
8945100	440	440
8946523	467	467
8947873	457	457
8949108	431	431
8950445	432	432
8951810	444	444
8953102	451	451
8954412	429	429
8955717	427	427
8957004	435	435
8958298	432	432
8959598	425	425
8960882	437	437
8962197	435	435
8963528	435	435
8964783	433	433
8966077	429	429
8967423	433	433
8968753	449	449
8970034	442	442
8971426	443	443
8972628	420	420
8973957	444	444
8975298	425	425
8976579	437	437
8977832	428	428
8979168	426	426
8980418	435	435
8981759	440	440
8983079	425	425
8984366	441	441
8985672	443	443
8987000	422	422
8988372	456	456
8989586	425	425
8990892	422	422
8992222	437	437
8993436	423	423
8994789	430	430
8996130	451	451
8997374	427	427
8998705	443	443
9000046	433	433
9001305	429	429
9002612	438	438
9003921	427	427
9005249	441	441
9006514	428	428
9007818	436	436
9009139	431	431
9010396	428	428
9011693	430	430
9013034	436	436
9014286	430	430
9015566	420	420
9016845	424	424
9018135	431	431
9019452	438	438
9020705	423	423
9022008	427	427
9023279	426	426
9024574	436	436
9025875	429	429
9027187	435	435
9028454	428	428
9029741	434	434
9031082	435	435
9032416	444	444
9033729	439	439
9035071	440	440
9036395	457	457
9037704	431	431
9039090	443	443
9040358	447	447
9041699	431	431
9043046	445	445
9044291	431	431
9045607	435	435
9046950	435	435
9048206	432	432
9049511	438	438
9050866	435	435
9052171	440	440
9053458	437	437
9054780	431	431
9056144	445	445
9057417	441	441
9058425	468	468
9059647	429	429
9060974	427	427
9062269	436	436
9063539	428	428
9064865	438	438
9066243	445	445
9067613	460	460
9068923	455	455
9069927	463	463
9071177	442	442
9072552	436	436
9073995	479	479
9075283	446	446
9076629	448	448
9078036	458	458
9079397	452	452
9080759	450	450
9081987	428	428
9083305	424	424
9084646	451	451
9085912	426	426
9087280	454	454
9088566	429	429
9089889	449	449
9091210	432	432
9092544	439	439
9093937	455	455
9095197	437	437
9096536	430	430
9097784	425	425
9099082	443	443
9100443	434	434
9101764	444	444
9103022	429	429
9104321	423	423
9105628	435	435
9106959	443	443
9108210	424	424
9109487	423	423
9110792	429	429
9112025	419	419
9113341	440	440
9114713	443	443
9116040	449	449
9117340	431	431
9118639	433	433
9119945	438	438
9121196	414	414
9122478	428	428
9123778	433	433
9125045	422	422
9126369	435	435
9127580	416	416
9128856	421	421
9130089	410	410
9131342	416	416
9132616	424	424
9133929	444	444
9135275	437	437
9136545	424	424
9137870	444	444
9139132	428	428
9140514	444	444
9141866	445	445
9143241	468	468
9144549	449	449
9145879	420	420
9147284	469	469
9148627	454	454
9149915	437	437
9151232	422	422
9152504	436	436
9153812	444	444
9155130	420	420
9156378	423	423
9157652	432	432
9159026	453	453
9160387	439	439
9161635	430	430
9162912	427	427
9164232	431	431
9165518	445	445
9166797	409	409
9168032	428	428
9169291	408	408
9170632	440	440
9171896	430	430
9173170	428	428
9174510	440	440
9175806	428	428
9177140	452	452
9178476	445	445
9179842	440	440
9181025	414	414
9182327	434	434
9183647	422	422
9184894	433	433
9186214	433	433
9187488	418	418
9188763	429	429
9190029	430	430
9191368	441	441
9192679	426	426
9193912	427	427
9195228	432	432
9196590	438	438
9197814	427	427
9199146	441	441
9200444	422	422
9201696	427	427
9202993	426	426
9204334	438	438
9205695	450	450
9206948	435	435
9208249	422	422
9209595	451	451
9210904	444	444
9212281	449	449
9213565	433	433
9214841	433	433
9216176	429	429
9217537	444	444
9218771	436	436
9220112	432	432
9221455	440	440
9222738	437	437
9224060	452	452
9225368	419	419
9226672	438	438
