SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
7237097	529	529
7238107	520	520
7239111	503	503
7240117	524	524
7241133	482	482
7242149	519	519
7243244	541	541
7244252	510	510
7245291	526	526
7246310	531	531
7247331	501	501
7248332	513	513
7249378	541	541
7250379	513	513
7251481	536	536
7252498	514	514
7253518	526	526
7254624	509	509
7255643	525	525
7256658	507	507
7257660	470	470
7258674	520	520
7259712	526	526
7260762	530	530
7261763	525	525
7262764	492	492
7263776	493	493
7264829	488	488
7265846	509	509
7266864	500	500
7267887	516	516
7268888	525	525
7269900	518	518
7270906	523	523
7271958	504	504
7272980	530	530
7273997	523	523
7275004	496	496
7276014	515	515
7277022	491	491
7278045	518	518
7279072	538	538
7280177	485	485
7281193	524	524
7282203	508	508
7283212	500	500
7284252	472	472
7285271	522	522
7286287	515	515
7287296	486	486
7288297	521	521
7289324	521	521
7290378	535	535
7291397	561	561
7292451	493	493
7293482	532	532
7294524	508	508
7295559	503	503
7296563	507	507
7297571	498	498
7298573	512	512
7299616	491	491
7300624	523	523
7301637	533	533
7302661	509	509
7303678	523	523
7304685	523	523
7305775	514	514
7306804	510	510
7307846	528	528
7308859	522	522
7309874	536	536
7310878	498	498
7311893	529	529
7312912	514	514
7313913	578	578
7314930	535	535
7315942	573	573
7316951	511	511
7317963	591	591
7318966	584	584
7319971	526	526
7320992	520	520
7322002	495	495
7323020	514	514
7324034	529	529
7325050	472	472
7326069	520	520
7327093	519	519
7328101	512	512
7329167	517	517
7330182	538	538
7331191	505	505
7332199	522	522
7333212	532	532
7334213	506	506
7335300	537	537
7336375	532	532
7337411	569	569
7338413	531	531
7339515	506	506
7340532	526	526
7341545	476	476
7342580	512	512
7343598	496	496
7344609	506	506
7345642	515	515
7346653	500	500
7347655	535	535
7348680	508	508
7349689	525	525
7350764	534	534
7351778	524	524
7352843	546	546
7353875	508	508
7354997	533	533
7356010	523	523
7357073	528	528
7358075	551	551
7359088	524	524
7360102	532	532
7361117	459	459
7362129	535	535
7363132	497	497
7364132	533	533
7365162	447	447
7366186	532	532
7367198	521	521
7368198	561	561
7369216	499	499
7370239	504	504
7371240	545	545
7372401	514	514
7373406	544	544
7374441	546	546
7375480	509	509
7376493	527	527
7377521	533	533
7378526	548	548
7379536	526	526
7380550	532	532
7381573	547	547
7382581	600	600
7383597	554	554
7384610	522	522
7385629	515	515
7386684	551	551
7387692	552	552
7388760	583	583
7389769	549	549
7390785	530	530
7391795	546	546
7392825	589	589
7393932	549	549
7394936	615	615
7395936	567	567
7396979	499	499
7397989	531	531
7399002	503	503
7400036	514	514
7401053	499	499
7402062	495	495
7403194	515	515
7404207	503	503
7405216	522	522
7406238	521	521
7407246	532	532
7408265	519	519
7409289	485	485
7410294	525	525
7411356	510	510
7412369	515	515
7413381	528	528
7414405	540	540
7415462	529	529
7416481	513	513
7417493	525	525
7418509	540	540
7419543	494	494
7420552	542	542
7421608	532	532
7422648	558	558
7423681	550	550
7424762	505	505
7425773	508	508
7426783	542	542
7427794	521	521
7428801	532	532
7429814	525	525
7430825	504	504
7431843	504	504
7432883	512	512
7433901	502	502
7434916	479	479
7435933	525	525
7436941	526	526
7437960	515	515
7438974	518	518
7439985	510	510
7441017	539	539
7442029	509	509
7443044	489	489
7444107	502	502
7445111	529	529
7446112	514	514
7447165	490	490
7448185	507	507
7449197	531	531
7450246	493	493
7451261	542	542
7452263	521	521
7453275	502	502
7454288	471	471
7455290	555	555
7456311	519	519
7457340	515	515
7458355	536	536
7459357	512	512
7460436	563	563
7461445	551	551
7462455	515	515
7463464	539	539
7464471	537	537
7465482	574	574
7466587	544	544
7467591	548	548
7468608	520	520
7469638	508	508
7470647	527	527
7471659	514	514
7472667	513	513
7473687	480	480
7474696	501	501
7475747	541	541
7476751	578	578
7477759	499	499
7478796	506	506
7479816	492	492
7480873	498	498
7481887	510	510
7482899	476	476
7483918	482	482
7484938	518	518
7485970	529	529
7487026	506	506
7488087	506	506
7489090	504	504
7490137	518	518
7491139	529	529
7492151	504	504
7493153	508	508
7494176	476	476
7495194	504	504
7496228	509	509
7497230	529	529
7498244	518	518
7499249	529	529
7500260	512	512
7501334	553	553
7502351	561	561
7503373	481	481
7504384	520	520
7505492	541	541
7506514	537	537
7507530	491	491
7508544	484	484
7509560	483	483
7510562	521	521
7511570	482	482
7512573	472	472
7513612	485	485
7514678	487	487
7515693	533	533
7516709	519	519
7517722	494	494
7518724	460	460
7519732	513	513
7520747	500	500
7521797	486	486
7522797	482	482
7523802	486	486
7524816	502	502
7525816	520	520
7526824	521	521
7527856	450	450
7528895	490	490
7529938	567	567
7530940	555	555
7532054	483	483
7533086	560	560
7534145	549	549
7535153	527	527
7536209	475	475
7537311	535	535
7538323	519	519
7539327	510	510
7540391	486	486
7541422	541	541
7542432	510	510
7543438	475	475
7544453	493	493
7545466	514	514
7546467	520	520
7547484	500	500
7548494	493	493
7549498	497	497
7550517	508	508
7551539	520	520
7552563	507	507
7553579	510	510
7554612	519	519
7555655	475	475
7556656	516	516
7557667	463	463
7558691	480	480
7559708	491	491
7560713	505	505
7561763	492	492
7562813	439	439
7563830	507	507
7564842	479	479
7565856	500	500
7566861	490	490
7567862	511	511
7568866	502	502
7569869	555	555
7570894	532	532
7571914	515	515
7572931	529	529
7574041	511	511
7575057	507	507
7576092	479	479
7577173	486	486
7578184	500	500
7579199	501	501
7580234	467	467
7581308	471	471
7582322	486	486
7583331	479	479
7584343	492	492
7585416	503	503
7586447	512	512
7587458	505	505
7588478	511	511
7589495	480	480
7590500	516	516
7591513	503	503
7592516	449	449
7593534	495	495
7594544	518	518
7595586	441	441
7596599	457	457
7597599	530	530
7598608	441	441
7599627	473	473
7600644	511	511
7601650	447	447
7602678	439	439
7603691	465	465
7604700	487	487
7605877	426	426
7606886	475	475
7607894	455	455
7608927	453	453
7609936	464	464
7610945	433	433
7611978	427	427
7612982	480	480
7613998	464	464
7615019	448	448
7616036	503	503
7617044	511	511
7618069	480	480
7619086	478	478
7620089	481	481
7621120	424	424
7622131	444	444
7623137	458	458
7624146	431	431
7625159	436	436
7626172	442	442
7627181	421	421
7628224	458	458
7629238	470	470
7630334	447	447
7631342	468	468
7632345	503	503
7633353	448	448
7634392	459	459
7635409	515	515
7636435	529	529
7637438	471	471
7638449	512	512
7639466	477	477
7640468	524	524
7641485	495	495
7642491	460	460
7643498	487	487
7644499	516	516
7645507	463	463
7646508	478	478
7647524	483	483
7648528	472	472
7649538	471	471
7650575	453	453
7651584	473	473
7652588	457	457
7653626	438	438
7654633	469	469
7655681	497	497
7656689	470	470
7657704	460	460
7658731	457	457
7659760	445	445
7660769	458	458
7661782	452	452
7662805	452	452
7663820	475	475
7664822	471	471
7665853	433	433
7666903	437	437
7667921	458	458
7668924	480	480
7669963	447	447
7670995	459	459
7672069	451	451
7673086	463	463
7674100	444	444
7675109	452	452
7676125	453	453
7677134	466	466
7678152	429	429
7679155	466	466
7680185	503	503
7681196	463	463
7682234	502	502
7683243	475	475
7684246	430	430
7685257	454	454
7686273	453	453
7687297	456	456
7688310	471	471
7689318	472	472
7690326	440	440
7691337	446	446
7692348	485	485
7693356	451	451
7694388	460	460
7695404	482	482
7696413	436	436
7697438	415	415
7698449	452	452
7699458	470	470
7700494	416	416
7701513	458	458
7702538	458	458
7703558	428	428
7704577	468	468
7705605	470	470
7706667	451	451
7707675	473	473
7708684	473	473
7709718	437	437
7710726	465	465
7711734	473	473
7712768	436	436
7713781	482	482
7714798	479	479
7715812	453	453
7716831	452	452
7717840	471	471
7718862	484	484
7719870	494	494
7720870	472	472
7721913	455	455
7722926	476	476
7723953	483	483
7724976	447	447
7725995	447	447
7727046	431	431
7728132	449	449
7729141	491	491
7730149	440	440
7731183	478	478
7732232	489	489
7733265	477	477
7734267	469	469
7735278	474	474
7736295	448	448
7737297	450	450
7738329	482	482
7739338	460	460
7740348	413	413
7741400	446	446
7742411	426	426
7743422	433	433
7744425	433	433
7745426	433	433
7746434	426	426
7747441	452	452
7748442	481	481
7749447	442	442
7750460	447	447
7751475	444	444
7752486	440	440
7753492	442	442
7754505	454	454
7755521	412	412
7756522	450	450
7757533	418	418
7758572	452	452
7759573	443	443
7760583	440	440
7761589	451	451
7762598	431	431
7763664	415	415
7764673	471	471
7765689	426	426
7766697	469	469
7767707	492	492
7768716	460	460
7769724	431	431
7770844	487	487
7771867	497	497
7772872	490	490
7773885	488	488
7774900	452	452
7775902	442	442
7776915	454	454
7777924	437	437
7778930	422	422
7779966	450	450
7780974	440	440
7781981	443	443
7783025	457	457
7784045	457	457
7785046	457	457
7786056	458	458
7787060	443	443
7788135	437	437
7789147	441	441
7790152	449	449
7791226	442	442
7792245	477	477
7793263	450	450
7794277	485	485
7795295	491	491
7796340	456	456
7797364	466	466
7798379	422	422
7799432	450	450
7800440	441	441
7801473	414	414
7802477	438	438
7803486	463	463
7804524	460	460
7805542	458	458
7806542	477	477
7807586	463	463
7808605	486	486
7809613	482	482
7810627	459	459
7811635	483	483
7812636	473	473
7813637	417	417
7814638	450	450
7815647	450	450
7816701	422	422
7817709	430	430
7818718	435	435
7819756	422	422
7820769	445	445
7821777	496	496
7822789	433	433
7823799	422	422
7824809	468	468
7825829	453	453
7826849	473	473
7827853	478	478
7828872	444	444
7829923	430	430
7830924	461	461
7831953	438	438
7832960	434	434
7833965	478	478
7834973	464	464
7836011	439	439
7837044	462	462
7838053	440	440
7839062	455	455
7840074	437	437
7841076	469	469
7842112	421	421
7843143	446	446
7844186	477	477
7845204	439	439
7846214	458	458
7847225	480	480
7848234	422	422
7849248	426	426
7850253	483	483
7851269	441	441
7852291	440	440
7853302	438	438
7854311	445	445
7855418	432	432
7856435	461	461
7857453	474	474
7858469	440	440
7859485	453	453
7860493	443	443
7861520	433	433
7862563	445	445
7863575	436	436
7864584	435	435
7865631	431	431
7866646	463	463
7867654	487	487
7868682	494	494
7869693	463	463
7870700	464	464
7871725	437	437
7872742	463	463
7873751	459	459
7874761	440	440
7875792	430	430
7876801	471	471
7877805	453	453
7878848	469	469
7879857	458	458
7880876	424	424
7881881	477	477
7882890	463	463
7883964	434	434
7884974	459	459
7885983	452	452
7887051	449	449
7888062	468	468
7889162	442	442
7890168	472	472
7891178	465	465
7892188	452	452
7893229	440	440
7894245	475	475
7895259	484	484
7896280	448	448
7897337	496	496
7898345	443	443
7899351	455	455
7900367	481	481
7901370	492	492
7902381	419	419
7903392	466	466
7904407	510	510
7905411	457	457
7906422	509	509
7907453	510	510
7908457	474	474
7909546	510	510
7910556	470	470
7911610	461	461
7912619	467	467
7913631	500	500
7914642	491	491
7915655	504	504
7916656	449	449
7917672	436	436
7918714	452	452
7919733	450	450
7920743	442	442
7921750	485	485
7922762	505	505
7923773	496	496
7924774	482	482
7925829	482	482
7926837	456	456
7927851	455	455
7928853	473	473
7929890	488	488
7930895	499	499
7931903	505	505
7932953	475	475
7933967	432	432
7934974	458	458
7935983	458	458
7937025	448	448
7938061	470	470
7939069	465	465
7940076	429	429
7941111	467	467
7942141	495	495
7943141	480	480
7944162	463	463
7945178	493	493
7946187	464	464
7947213	437	437
7948249	472	472
7949258	438	438
7950261	437	437
7951274	482	482
7952303	442	442
7953314	458	458
7954325	465	465
7955333	440	440
7956344	434	434
7957348	442	442
7958367	431	431
7959377	443	443
7960391	479	479
7961397	456	456
7962495	453	453
7963512	494	494
7964521	458	458
7965606	429	429
7966624	462	462
7967634	440	440
7968656	442	442
7969663	472	472
7970678	493	493
7971707	454	454
7972726	465	465
7973728	447	447
7974754	453	453
7975757	466	466
7976761	448	448
7977810	463	463
7978819	432	432
7979837	451	451
7980856	451	451
7981860	484	484
7982870	461	461
7983887	484	484
7984890	440	440
7985908	454	454
7986915	449	449
7987920	437	437
7988946	453	453
7989948	462	462
7990957	447	447
7991997	452	452
7992998	450	450
7994001	443	443
7995047	441	441
7996052	466	466
7997069	481	481
7998083	437	437
7999103	478	478
8000110	443	443
8001134	441	441
8002168	465	465
8003237	458	458
8004261	453	453
8005283	474	474
8006292	454	454
8007312	460	460
8008334	500	500
8009348	504	504
8010363	463	463
8011405	477	477
8012413	488	488
8013425	446	446
8014435	433	433
8015451	462	462
8016476	482	482
8017486	441	441
8018502	440	440
8019568	445	445
8020580	465	465
8021598	452	452
8022618	478	478
8023671	465	465
8024681	466	466
8025704	454	454
8026717	497	497
8027718	475	475
8028754	483	483
8029762	510	510
8030771	496	496
8031825	439	439
8032828	457	457
8033837	512	512
8034855	437	437
8035879	470	470
8036887	475	475
8037927	486	486
8038943	476	476
8039962	444	444
8040991	453	453
8041993	451	451
8043019	489	489
8044042	446	446
8045059	473	473
8046070	489	489
8047169	473	473
8048171	489	489
8049180	465	465
8050275	468	468
8051284	487	487
8052294	443	443
8053348	448	448
8054356	484	484
8055365	461	461
8056398	435	435
8057407	477	477
8058416	446	446
8059505	479	479
8060514	476	476
8061515	425	425
8062520	446	446
8063532	481	481
8064536	455	455
8065559	429	429
8066570	467	467
8067579	447	447
8068579	443	443
8069599	451	451
8070614	478	478
8071622	423	423
8072636	450	450
8073644	459	459
8074653	451	451
8075658	455	455
8076665	460	460
8077683	468	468
8078688	466	466
8079695	479	479
8080708	496	496
8081719	457	457
8082737	457	457
8083742	507	507
8084751	483	483
8085753	458	458
8086755	465	465
8087770	480	480
8088780	466	466
8089815	439	439
8090830	461	461
8091830	469	469
8092848	465	465
8093861	467	467
8094881	446	446
8095898	461	461
8096907	479	479
8097924	432	432
8098930	465	465
8099934	468	468
8100939	454	454
8101940	468	468
8102952	440	440
8104031	434	434
8105031	469	469
8106039	463	463
8107040	424	424
8108082	469	469
8109088	458	458
8110123	436	436
8111132	463	463
8112150	453	453
8113174	444	444
8114183	479	479
8115183	448	448
8116368	458	458
8117402	473	473
8118418	478	478
8119419	429	429
8120452	440	440
8121453	463	463
8122470	449	449
8123489	471	471
8124505	452	452
8125520	450	450
8126540	473	473
8127544	452	452
8128553	427	427
8129559	427	427
8130580	434	434
8131624	465	465
8132630	431	431
8133631	456	456
8134641	456	456
8135688	447	447
8136691	449	449
8137692	445	445
8138738	430	430
8139742	449	449
8140762	440	440
8141781	445	445
8142845	427	427
8143854	453	453
8144854	433	433
8145949	457	457
8146958	449	449
8147961	414	414
8148974	431	431
8149978	448	448
8151020	427	427
8152025	435	435
8153034	457	457
8154071	431	431
8155147	446	446
8156152	467	467
8157162	440	440
8158216	452	452
8159248	490	490
8160251	449	449
8161315	434	434
8162326	450	450
8163340	460	460
8164366	458	458
8165382	438	438
8166412	449	449
8167434	435	435
8168453	456	456
8169503	433	433
8170518	438	438
8171526	454	454
8172545	450	450
8173632	477	477
8174641	459	459
8175658	446	446
8176662	436	436
8177682	466	466
8178683	461	461
8179685	463	463
8180691	456	456
8181747	458	458
8182784	483	483
8183793	445	445
8184797	455	455
8185809	437	437
8186822	441	441
8187830	439	439
8188839	456	456
8189949	435	435
8190983	455	455
8192003	444	444
8193007	445	445
8194033	443	443
8195054	463	463
8196063	462	462
8197084	455	455
8198112	462	462
8199121	468	468
8200143	439	439
8201183	465	465
8202192	452	452
8203208	446	446
8204247	441	441
8205260	477	477
8206269	452	452
8207300	449	449
8208311	482	482
8209313	448	448
8210320	452	452
8211369	471	471
8212383	468	468
8213475	445	445
8214488	471	471
8215491	504	504
8216623	466	466
8217628	482	482
8218638	448	448
8219653	457	457
8220662	494	494
8221671	443	443
8222704	447	447
8223713	467	467
8224722	467	467
8225740	428	428
8226758	448	448
8227772	482	482
8228783	446	446
8229798	456	456
8230805	476	476
8231813	456	456
8232849	426	426
8233858	482	482
8234866	421	421
8235900	455	455
8236908	467	467
8237986	445	445
8239025	454	454
8240034	454	454
8241063	421	421
8242097	443	443
8243112	459	459
8244118	466	466
8245127	470	470
8246152	453	453
8247169	468	468
8248177	466	466
8249244	462	462
8250263	477	477
8251281	458	458
8252289	435	435
8253293	466	466
8254311	454	454
8255353	463	463
8256399	480	480
8257408	469	469
8258473	432	432
8259476	476	476
8260498	481	481
8261569	456	456
8262580	468	468
8263589	444	444
8264684	434	434
8265693	463	463
8266705	456	456
8267747	438	438
8268751	474	474
8269761	450	450
8270780	457	457
8271781	467	467
8272814	490	490
8273897	450	450
8274914	465	465
8275942	455	455
8276947	445	445
8277949	502	502
8278969	491	491
8279998	448	448
8280999	452	452
8282020	468	468
8283033	473	473
8284112	456	456
8285113	485	485
8286127	466	466
8287143	439	439
8288144	462	462
8289160	472	472
8290173	445	445
8291192	453	453
8292201	471	471
8293204	450	450
8294222	462	462
8295241	447	447
8296254	435	435
8297272	444	444
8298289	435	435
8299309	436	436
8300329	439	439
8301353	434	434
8302358	440	440
8303369	468	468
8304383	437	437
8305392	431	431
8306404	434	434
8307413	466	466
8308421	435	435
8309437	479	479
8310446	447	447
8311451	458	458
8312455	483	483
8313455	448	448
8314481	441	441
8315484	471	471
8316498	477	477
8317675	459	459
8318684	488	488
8319693	455	455
8320738	481	481
8321747	468	468
8322756	434	434
8323789	476	476
8324790	463	463
8325799	463	463
8326840	475	475
8327840	518	518
8328872	480	480
8329999	469	469
8331007	478	478
8332016	474	474
8333049	464	464
8334100	477	477
8335108	439	439
8336142	465	465
8337160	480	480
8338169	462	462
8339213	446	446
8340227	471	471
8341236	441	441
8342372	412	412
8343386	464	464
8344394	453	453
8345396	447	447
8346398	467	467
8347407	462	462
8348424	444	444
8349441	471	471
8350470	454	454
8351475	447	447
8352491	463	463
8353500	468	468
8354612	448	448
8355624	476	476
8356633	467	467
8357663	463	463
8358674	470	470
8359683	442	442
8360713	482	482
8361752	445	445
8362761	499	499
8363769	431	431
8364777	474	474
8365785	468	468
8366794	469	469
8367846	481	481
8368853	457	457
8369862	453	453
8370936	432	432
8371945	471	471
8372950	462	462
8373987	432	432
8374992	465	465
8376001	453	453
8377049	458	458
8378063	486	486
8379074	428	428
8380100	435	435
8381113	472	472
8382198	434	434
8383215	453	453
8384220	471	471
8385249	447	447
8386257	458	458
8387270	538	538
8388285	477	477
8389307	466	466
8390376	473	473
8391386	499	499
8392399	509	509
8393408	524	524
8394427	479	479
8395430	513	513
8396468	511	511
8397478	497	497
8398500	446	446
8399517	487	487
8400564	464	464
8401586	445	445
8402593	455	455
8403603	466	466
8404653	458	458
8405706	472	472
8406722	518	518
8407778	456	456
8408797	488	488
8409802	513	513
8410829	490	490
8411833	471	471
8412835	481	481
8413977	452	452
8415002	515	515
8416012	478	478
8417027	464	464
8418053	468	468
8419056	464	464
8420105	464	464
8421124	480	480
8422127	475	475
8423141	463	463
8424174	426	426
8425191	461	461
8426200	455	455
8427205	444	444
8428221	456	456
8429230	449	449
8430250	430	430
8431279	446	446
8432288	502	502
8433294	461	461
8434330	457	457
8435348	480	480
8436356	462	462
8437380	458	458
8438386	493	493
8439406	470	470
8440502	461	461
8441511	472	472
8442520	444	444
8443553	468	468
8444562	471	471
8445564	440	440
8446578	424	424
8447625	463	463
8448672	424	424
8449687	465	465
8450693	477	477
8451776	472	472
8452796	467	467
8453812	459	459
8454826	462	462
8455845	466	466
8456854	463	463
8457863	452	452
8458957	465	465
8459971	470	470
8460979	432	432
8462023	439	439
8463024	473	473
8464032	486	486
8465104	431	431
8466115	455	455
8467124	495	495
8468155	434	434
8469166	482	482
8470176	491	491
8471205	439	439
8472224	443	443
8473227	448	448
8474236	424	424
8475310	428	428
8476319	452	452
8477327	432	432
8478361	429	429
8479369	493	493
8480419	434	434
8481432	450	450
8482447	454	454
8483477	449	449
8484489	471	471
8485528	479	479
8486581	437	437
8487602	487	487
8488613	482	482
8489632	433	433
8490659	455	455
8491669	441	441
8492671	450	450
8493752	442	442
8494762	465	465
8495763	437	437
8496775	458	458
8497794	459	459
8498801	440	440
8499805	437	437
8500823	477	477
8501831	447	447
8502863	417	417
8503881	459	459
8504911	452	452
8505930	450	450
8506944	442	442
8507954	440	440
8509048	449	449
8510053	462	462
8511063	439	439
8512078	458	458
8513108	482	482
8514116	427	427
8515129	481	481
8516147	471	471
8517177	453	453
8518257	437	437
8519260	453	453
8520269	473	473
8521285	445	445
8522289	466	466
8523298	452	452
8524335	462	462
8525356	470	470
8526385	481	481
8527490	487	487
8528502	465	465
8529503	484	484
8530541	435	435
8531573	457	457
8532582	469	469
8533591	421	421
8534603	452	452
8535612	448	448
8536719	449	449
8537727	465	465
8538736	445	445
8539769	448	448
8540778	480	480
8541797	455	455
8542820	432	432
8543839	462	462
8544853	437	437
8545884	432	432
8546895	448	448
8547910	419	419
8548934	434	434
8549940	487	487
8550949	460	460
8551965	452	452
8552983	459	459
8553992	479	479
8555004	445	445
8556013	431	431
8557022	454	454
8558028	439	439
8559049	471	471
8560058	462	462
8561076	428	428
8562099	462	462
8563141	478	478
8564150	435	435
8565158	457	457
8566169	443	443
8567180	420	420
8568201	440	440
8569207	471	471
8570236	442	442
8571251	443	443
8572257	454	454
8573275	443	443
8574281	434	434
8575285	467	467
8576305	467	467
8577311	459	459
8578330	462	462
8579340	440	440
8580341	431	431
8581361	439	439
8582376	449	449
8583393	457	457
8584403	469	469
8585405	462	462
8586423	443	443
8587474	458	458
8588491	452	452
8589522	449	449
8590534	444	444
8591541	445	445
8592550	471	471
8593611	482	482
8594612	474	474
8595616	497	497
8596650	524	524
8597664	496	496
8598670	477	477
8599766	475	475
8600812	490	490
8601830	466	466
8602837	440	440
8603863	489	489
8604866	498	498
8605890	474	474
8606893	522	522
8607947	494	494
8608968	466	466
8609988	463	463
8610990	477	477
8612000	468	468
8613018	460	460
8614022	509	509
8615031	470	470
8616048	477	477
8617050	462	462
8618059	436	436
8619090	431	431
8620093	463	463
8621105	440	440
8622122	440	440
8623157	456	456
8624171	427	427
8625191	441	441
8626238	451	451
8627256	431	431
8628280	462	462
8629290	470	470
8630307	432	432
8631330	446	446
8632331	460	460
8633334	451	451
8634458	439	439
8635464	453	453
8636466	454	454
8637571	444	444
8638579	506	506
8639582	493	493
8640592	470	470
8641601	480	480
8642603	481	481
8643623	427	427
8644630	461	461
8645635	448	448
8646674	430	430
8647737	440	440
8648745	471	471
8649768	461	461
8650787	459	459
8651837	466	466
8652843	450	450
8653858	472	472
8654862	475	475
8655870	466	466
8656919	460	460
8657953	488	488
8658973	464	464
8659983	437	437
8660992	442	442
8662003	436	436
8663034	465	465
8664042	467	467
8665067	430	430
8666125	447	447
8667129	463	463
8668140	443	443
8669253	436	436
8670264	464	464
8671265	458	458
8672283	463	463
8673292	472	472
8674295	443	443
8675313	488	488
8676332	520	520
8677341	484	484
8678364	448	448
8679398	473	473
8680458	467	467
8681532	409	409
8682539	443	443
8683544	434	434
8684583	451	451
8685584	476	476
8686586	453	453
8687591	436	436
8688599	440	440
8689625	467	467
8690629	449	449
8691656	449	449
8692676	449	449
8693687	453	453
8694728	460	460
8695770	474	474
8696779	424	424
8697828	466	466
8698836	473	473
8699877	453	453
8700893	440	440
8701908	419	419
8702921	433	433
8703940	446	446
8704942	459	459
8705946	431	431
8706954	463	463
8707972	480	480
8708997	500	500
8710000	492	492
8711003	472	472
8712126	487	487
8713127	501	501
8714132	500	500
8715254	470	470
8716274	479	479
8717282	507	507
8718304	451	451
8719324	481	481
8720333	472	472
8721361	439	439
8722375	452	452
8723390	465	465
8724411	429	429
8725431	466	466
8726440	491	491
8727446	420	420
8728448	480	480
8729461	480	480
8730462	437	437
8731468	424	424
8732486	464	464
8733495	436	436
8734500	465	465
8735520	469	469
8736522	463	463
8737528	466	466
8738530	461	461
8739561	445	445
8740620	432	432
8741631	456	456
8742661	438	438
8743685	450	450
8744695	454	454
8745711	459	459
8746840	433	433
8747855	523	523
8748866	498	498
8749870	478	478
8750886	477	477
8751895	526	526
8752899	448	448
8753924	464	464
8754939	484	484
8755971	488	488
8756987	514	514
8758037	512	512
8759188	468	468
8760197	463	463
8761246	446	446
8762259	428	428
8763268	455	455
8764276	451	451
8765366	430	430
8766380	460	460
8767389	441	441
8768417	422	422
8769425	461	461
8770442	466	466
8771467	435	435
8772471	478	478
8773471	494	494
8774480	447	447
8775493	462	462
8776498	469	469
8777507	450	450
8778544	440	440
8779554	450	450
8780563	440	440
8781615	425	425
8782625	447	447
8783627	441	441
8784645	448	448
8785651	466	466
8786659	467	467
8787711	469	469
8788717	465	465
8789720	462	462
8790781	454	454
8791788	455	455
8792792	457	457
8793820	452	452
8794915	480	480
8795918	459	459
8796924	486	486
8797946	452	452
8798947	441	441
8799980	430	430
8800984	454	454
8801997	461	461
8803031	438	438
8804035	475	475
8805048	478	478
8806057	446	446
8807059	427	427
8808113	465	465
8809120	460	460
8810192	452	452
8811199	486	486
8812228	467	467
8813319	425	425
8814323	468	468
8815325	463	463
8816370	431	431
8817388	471	471
8818396	467	467
8819420	446	446
8820479	474	474
8821518	430	430
8822548	439	439
8823557	453	453
8824564	455	455
8825598	458	458
8826616	481	481
8827625	480	480
8828726	428	428
8829729	446	446
8830737	470	470
8831791	455	455
8832800	483	483
8833808	456	456
8834841	458	458
8835850	476	476
8836907	449	449
8837913	453	453
8838924	444	444
8839945	430	430
8840946	466	466
8841954	459	459
8842970	441	441
8844000	449	449
8845009	482	482
8846018	442	442
8847040	453	453
8848048	465	465
8849057	446	446
8850111	434	434
8851121	458	458
8852130	423	423
8853204	439	439
8854213	464	464
8855229	448	448
8856255	421	421
8857258	433	433
8858267	434	434
8859306	437	437
8860331	444	444
8861351	429	429
8862360	441	441
8863382	454	454
8864440	455	455
8865463	431	431
8866519	435	435
8867532	478	478
8868541	504	504
8869635	441	441
8870652	442	442
8871660	455	455
8872665	436	436
8873682	448	448
8874690	473	473
8875695	459	459
8876737	476	476
8877751	454	454
8878811	464	464
8879821	470	470
8880833	443	443
8881837	433	433
8882851	438	438
8883855	463	463
8884888	467	467
8885893	452	452
8886905	478	478
8887905	459	459
8889042	442	442
8890050	483	483
8891064	451	451
8892094	466	466
8893106	458	458
8894115	467	467
8895194	431	431
8896212	478	478
8897221	464	464
8898245	450	450
8899254	441	441
8900262	441	441
8901308	422	422
8902325	480	480
8903375	468	468
8904450	415	415
8905458	472	472
8906466	468	468
8907521	448	448
8908529	473	473
8909537	450	450
8910551	431	431
8911595	467	467
8912605	443	443
8913622	436	436
8914645	475	475
8915656	476	476
8916708	456	456
8917741	473	473
8918745	458	458
8919759	451	451
8920818	440	440
8921827	453	453
8922843	468	468
8923869	489	489
8924878	445	445
8925894	441	441
8926899	439	439
8927930	436	436
8928932	440	440
8929949	479	479
8930960	443	443
8932053	469	469
8933062	483	483
8934063	476	476
8935125	426	426
8936141	461	461
8937150	469	469
8938175	424	424
8939192	446	446
8940223	453	453
8941226	464	464
8942264	493	493
8943274	471	471
8944275	469	469
8945281	468	468
8946282	462	462
8947301	438	438
8948318	462	462
8949326	463	463
8950384	429	429
8951394	446	446
8952404	477	477
8953413	411	411
8954445	421	421
8955449	447	447
8956463	439	439
8957470	465	465
8958507	472	472
8959520	465	465
8960521	468	468
8961524	483	483
8962535	483	483
8963543	462	462
8964597	420	420
8965606	447	447
8966606	432	432
8967702	435	435
8968711	462	462
8969760	429	429
8970774	446	446
8971790	460	460
8972800	455	455
8973805	466	466
8974809	482	482
8975829	437	437
8976856	458	458
8977865	459	459
8978880	432	432
8979883	460	460
8980903	438	438
8981912	460	460
8982917	424	424
8983926	461	461
8984935	476	476
8985944	462	462
8986956	456	456
8988000	464	464
8989001	468	468
8990008	470	470
8991012	499	499
8992031	505	505
8993057	462	462
8994068	482	482
8995116	443	443
8996169	444	444
8997178	493	493
8998187	418	418
8999240	438	438
9000241	454	454
9001250	462	462
9002279	442	442
9003312	467	467
9004359	451	451
9005451	477	477
9006460	494	494
9007486	438	438
9008543	483	483
9009550	496	496
9010564	444	444
9011568	427	427
9012577	451	451
9013588	444	444
9014615	441	441
9015658	448	448
9016663	444	444
9017686	434	434
9018703	454	454
9019729	464	464
